Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Genus]	Characteristics[Species]	Characteristics[Observation Unit Type]	Characteristics[Variety Name]	Characteristics[Original Coding]	Characteristics[Reference Database 1]	Characteristics[Reference Database 2]	Protocol REF	Sample Name	Factor Value[year]	Factor Value[loc]	Factor Value[rep]	Factor Value[block]
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_886	2009	SEL	1	9
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_6046	2010	WOH	2	45
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_1731	2009	WOH	1	14
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_3186	2010	AND	2	40
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_4267	2010	SAU	1	14
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_3824	2010	JAN	2	32
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_2447	2010	AND	1	3
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_5102	2010	SEL	1	31
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_32	2009	AND	1	4
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_5684	2010	WOH	1	9
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_3944	2010	JAN	1	38
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_5205	2010	SEL	2	41
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_1432	2009	SEL	2	64
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_613	2009	AND	2	62
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	GW0098	http://wheatpedigree.net/sort/show/113773	NA	Phenotyping	sample_2277	2009	WOH	2	68
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_2787	2010	AND	2	20
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_6251	2010	WOH	2	66
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_5321	2010	SEL	2	53
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_382	2009	AND	1	39
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_1964	2009	WOH	1	37
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_4105	2010	SAU	1	6
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_4328	2010	SAU	2	17
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_4833	2010	SEL	1	4
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_2526	2010	AND	1	7
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_542	2009	AND	2	55
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_3750	2010	JAN	1	28
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_5783	2010	WOH	1	19
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_1173	2009	SEL	1	38
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_3627	2010	JAN	2	22
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_1452	2009	SEL	2	66
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	GW0099	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	Phenotyping	sample_2153	2009	WOH	2	56
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_4124	2010	SAU	2	7
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_2164	2009	WOH	2	57
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_5013	2010	SEL	1	22
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_2648	2010	AND	2	13
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_6223	2010	WOH	2	63
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_653	2009	AND	2	66
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_3407	2010	JAN	2	11
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_5234	2010	SEL	2	44
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_4587	2010	SAU	1	30
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_934	2009	SEL	1	14
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_1965	2009	WOH	1	37
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_5921	2010	WOH	1	33
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_291	2009	AND	1	30
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_3148	2010	AND	1	38
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_1404	2009	SEL	2	61
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	GW0100	http://wheatpedigree.net/sort/show/85136	NA	Phenotyping	sample_3666	2010	JAN	1	24
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_6323	2010	WOH	2	73
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_1896	2009	WOH	1	30
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_2425	2010	AND	1	2
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_1573	2009	SEL	2	78
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_672	2009	AND	2	68
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_361	2009	AND	1	37
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_4685	2010	SAU	1	35
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_3342	2010	JAN	2	8
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_894	2009	SEL	1	10
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_2704	2010	AND	2	16
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_4668	2010	SAU	2	34
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_3964	2010	JAN	1	39
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_2032	2009	WOH	2	44
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_4954	2010	SEL	1	16
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_5527	2010	SEL	2	73
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	GW0101	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	Phenotyping	sample_5794	2010	WOH	1	20
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_1953	2009	WOH	1	36
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_1332	2009	SEL	2	54
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_2265	2009	WOH	2	67
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_3545	2010	JAN	1	18
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_5463	2010	SEL	2	67
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_3004	2010	AND	2	31
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_4206	2010	SAU	1	11
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_4429	2010	SAU	2	22
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_5882	2010	WOH	1	29
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_292	2009	AND	1	30
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_3586	2010	JAN	2	20
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_452	2009	AND	2	46
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_5014	2010	SEL	1	22
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_2565	2010	AND	1	9
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_6262	2010	WOH	2	67
genotype_107	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Lindos	GW0102	http://wheatpedigree.net/sort/show/70608	NA	Phenotyping	sample_1022	2009	SEL	1	23
genotype_108	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	GW0103	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_2183	2009	WOH	2	59
genotype_108	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	GW0103	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_2883	2010	AND	1	25
genotype_108	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	GW0103	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_4765	2010	SAU	1	39
genotype_108	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	GW0103	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_263	2009	AND	1	27
genotype_108	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	GW0103	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_4624	2010	SAU	2	32
genotype_108	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	GW0103	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_1553	2009	SEL	2	76
genotype_108	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	GW0103	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_942	2009	SEL	1	15
