Sample Name	Protocol REF	Parameter Value[FHB]	Parameter Value[DTR]	Parameter Value[SEP]	Assay Name
sample_1471	Phenotyping	13.125		4.0	assay_1471
sample_1472	Phenotyping	13.5		4.0	assay_1472
sample_1473	Phenotyping	20.1875		1.5	assay_1473
sample_1474	Phenotyping	0.375		1.75	assay_1474
sample_1475	Phenotyping	1.8		1.75	assay_1475
sample_1476	Phenotyping	0.1875		2.5	assay_1476
sample_1477	Phenotyping	4.375		2.25	assay_1477
sample_1478	Phenotyping	8.0		2.25	assay_1478
sample_1479	Phenotyping	8.925		2.75	assay_1479
sample_148	Phenotyping	2.91666666666667			assay_148
sample_1480	Phenotyping	9.0		8.25	assay_1480
sample_1481	Phenotyping	7.5		8.25	assay_1481
sample_1482	Phenotyping	8.8125		1.5	assay_1482
sample_1483	Phenotyping	12.25		2.75	assay_1483
sample_1484	Phenotyping	10.05		2.75	assay_1484
sample_1485	Phenotyping	13.125		1.5	assay_1485
sample_1486	Phenotyping	14.875		3.0	assay_1486
sample_1487	Phenotyping	20.1875		3.0	assay_1487
sample_1488	Phenotyping	15.0		2.5	assay_1488
sample_1489	Phenotyping	15.0		5.0	assay_1489
sample_149	Phenotyping	5.7			assay_149
sample_1490	Phenotyping	14.0625		5.0	assay_1490
sample_1491	Phenotyping	13.475		6.5	assay_1491
sample_1492	Phenotyping	42.0		8.5	assay_1492
sample_1493	Phenotyping	38.5		8.5	assay_1493
sample_1494	Phenotyping	50.375		8.5	assay_1494
sample_1495	Phenotyping	4.9		5.25	assay_1495
sample_1496	Phenotyping	2.275		5.25	assay_1496
sample_1497	Phenotyping	8.0		2.0	assay_1497
sample_1498	Phenotyping	37.125		9.75	assay_1498
sample_1499	Phenotyping	42.0		9.75	assay_1499
sample_15	Phenotyping	2.4			assay_15
sample_150	Phenotyping	2.28			assay_150
sample_1500	Phenotyping	30.25		18.25	assay_1500
sample_1501	Phenotyping	8.75		3.0	assay_1501
sample_1502	Phenotyping	7.0		3.0	assay_1502
sample_1503	Phenotyping	3.45		3.75	assay_1503
sample_1504	Phenotyping	3.5		8.0	assay_1504
sample_1505	Phenotyping	6.75		8.0	assay_1505
sample_1506	Phenotyping	7.5		8.0	assay_1506
sample_1507	Phenotyping	5.425		3.0	assay_1507
sample_1508	Phenotyping	5.6		3.0	assay_1508
sample_1509	Phenotyping	8.4		2.0	assay_1509
sample_151	Phenotyping	13.0			assay_151
sample_1510	Phenotyping	12.6		2.25	assay_1510
sample_1511	Phenotyping	21.25		2.25	assay_1511
sample_1512	Phenotyping	24.75		4.75	assay_1512
sample_1513	Phenotyping	3.75		4.5	assay_1513
sample_1514	Phenotyping	11.375		4.5	assay_1514
sample_1515	Phenotyping	8.4		5.75	assay_1515
sample_1516	Phenotyping	9.375		9.0	assay_1516
sample_1517	Phenotyping	7.125		9.0	assay_1517
sample_1518	Phenotyping	18.0		4.75	assay_1518
sample_1519	Phenotyping	6.875		1.75	assay_1519
sample_152	Phenotyping	11.3888888888889			assay_152
sample_1520	Phenotyping	7.0		1.75	assay_1520
sample_1521	Phenotyping	9.0		2.5	assay_1521
sample_1522	Phenotyping	12.25		15.25	assay_1522
sample_1523	Phenotyping	21.0		15.25	assay_1523
sample_1524	Phenotyping	37.5		5.0	assay_1524
sample_1525	Phenotyping	15.75		7.25	assay_1525
sample_1526	Phenotyping	14.0		7.25	assay_1526
sample_1527	Phenotyping	23.75		3.5	assay_1527
sample_1528	Phenotyping	4.25		1.25	assay_1528
sample_1529	Phenotyping	9.1		1.25	assay_1529
sample_153	Phenotyping	9.16111111111111			assay_153
sample_1530	Phenotyping	10.0		10.0	assay_1530
sample_1531	Phenotyping	8.925		5.75	assay_1531
sample_1532	Phenotyping	9.0		5.75	assay_1532
sample_1533	Phenotyping	20.25		9.5	assay_1533
sample_1534	Phenotyping	2.025		0.5	assay_1534
sample_1535	Phenotyping	0.125		0.5	assay_1535
sample_1536	Phenotyping	1.8		0.25	assay_1536
sample_1537	Phenotyping	3.45		1.25	assay_1537
sample_1538	Phenotyping	3.0		1.25	assay_1538
sample_1539	Phenotyping	0.945		2.75	assay_1539
sample_154	Phenotyping	25.6666666666667			assay_154
sample_1540	Phenotyping	1.3		1.75	assay_1540
sample_1541	Phenotyping	1.125		1.75	assay_1541
sample_1542	Phenotyping	2.5		2.25	assay_1542
sample_1543	Phenotyping	11.0		2.5	assay_1543
sample_1544	Phenotyping	17.0		2.5	assay_1544
sample_1545	Phenotyping	13.125		0.5	assay_1545
sample_1546	Phenotyping	6.475		18.25	assay_1546
sample_1547	Phenotyping	7.125		18.25	assay_1547
sample_1548	Phenotyping	6.875		4.75	assay_1548
sample_1549	Phenotyping	4.5375		6.25	assay_1549
sample_155	Phenotyping	26.0			assay_155
sample_1550	Phenotyping	10.0		6.25	assay_1550
sample_1551	Phenotyping	16.625		3.5	assay_1551
sample_1552	Phenotyping	9.0		2.75	assay_1552
sample_1553	Phenotyping	26.125		2.75	assay_1553
sample_1554	Phenotyping	16.875		7.0	assay_1554
sample_1555	Phenotyping	23.75		5.25	assay_1555
sample_1556	Phenotyping	28.875		5.25	assay_1556
sample_1557	Phenotyping	19.0		2.5	assay_1557
sample_1558	Phenotyping	21.375		2.75	assay_1558
sample_1559	Phenotyping	22.5625		2.75	assay_1559
sample_156	Phenotyping	29.2777777777778			assay_156
sample_1560	Phenotyping	15.0		4.5	assay_1560
sample_1561	Phenotyping	19.125		2.25	assay_1561
sample_1562	Phenotyping	11.375		2.25	assay_1562
sample_1563	Phenotyping	12.75		2.75	assay_1563
sample_1564	Phenotyping	21.0		3.0	assay_1564
sample_1565	Phenotyping	19.125		3.0	assay_1565
sample_1566	Phenotyping	14.625		2.5	assay_1566
sample_1567	Phenotyping	11.0		11.0	assay_1567
sample_1568	Phenotyping	9.5		11.0	assay_1568
sample_1569	Phenotyping	8.225		2.5	assay_1569
sample_157	Phenotyping	15.5222222222222			assay_157
sample_1570	Phenotyping	0.375		4.75	assay_1570
sample_1571	Phenotyping	0.55		4.75	assay_1571
sample_1572	Phenotyping	1.8		3.5	assay_1572
sample_1573	Phenotyping	6.125		1.25	assay_1573
sample_1574	Phenotyping	8.8125		1.25	assay_1574
sample_1575	Phenotyping	4.95		1.5	assay_1575
sample_1576	Phenotyping	3.1625		5.0	assay_1576
sample_1577	Phenotyping	1.89		5.0	assay_1577
sample_1578	Phenotyping	7.0		5.75	assay_1578
sample_1579	Phenotyping	2.5		9.5	assay_1579
sample_158	Phenotyping	15.8888888888889			assay_158
sample_1580	Phenotyping	6.375		9.5	assay_1580
sample_1581	Phenotyping	5.625		4.5	assay_1581
sample_1582	Phenotyping	7.4		7.0	assay_1582
sample_1583	Phenotyping	31.5		7.0	assay_1583
sample_1584	Phenotyping	24.75		4.25	assay_1584
sample_1585	Phenotyping	13.0		5.75	assay_1585
sample_1586	Phenotyping	16.25		5.75	assay_1586
sample_1587	Phenotyping	27.5		3.0	assay_1587
sample_1588	Phenotyping	3.9		1.75	assay_1588
sample_1589	Phenotyping	10.0		1.75	assay_1589
sample_159	Phenotyping	23.55			assay_159
sample_1590	Phenotyping	13.125		4.0	assay_1590
sample_1591	Phenotyping	9.975		8.25	assay_1591
sample_1592	Phenotyping	19.125		8.25	assay_1592
sample_1593	Phenotyping	9.375		2.5	assay_1593
sample_1594	Phenotyping	4.8		3.0	assay_1594
sample_1595	Phenotyping	4.125		3.0	assay_1595
sample_1596	Phenotyping	6.825		1.25	assay_1596
sample_1597	Phenotyping	0.1875		2.75	assay_1597
sample_1598	Phenotyping	1.4		2.75	assay_1598
sample_1599	Phenotyping	4.725		3.5	assay_1599
sample_16	Phenotyping	18.3444444444444			assay_16
sample_160	Phenotyping	15.5555555555556			assay_160
sample_1600	Phenotyping	1.6		1.75	assay_1600
sample_1601	Phenotyping	2.625		1.75	assay_1601
sample_1602	Phenotyping	4.0		1.0	assay_1602
sample_1603	Phenotyping	7.875		1.0	assay_1603
sample_1604	Phenotyping	5.625		1.0	assay_1604
sample_1605	Phenotyping	6.4625		2.25	assay_1605
sample_1606	Phenotyping	13.5375		4.75	assay_1606
sample_1607	Phenotyping	14.0		4.75	assay_1607
sample_1608	Phenotyping	21.25		3.5	assay_1608
sample_1609	Phenotyping	10.0		2.25	assay_1609
sample_161	Phenotyping	18.5277777777778			assay_161
sample_1610	Phenotyping	6.875		2.25	assay_1610
sample_1611	Phenotyping	3.0375		3.5	assay_1611
sample_1612	Phenotyping	14.625		7.5	assay_1612
sample_1613	Phenotyping	11.375		7.5	assay_1613
sample_1614	Phenotyping	18.0		1.0	assay_1614
sample_1615	Phenotyping	12.0		4.25	assay_1615
sample_1616	Phenotyping	7.875		4.25	assay_1616
sample_1617	Phenotyping	12.75		2.75	assay_1617
sample_1618	Phenotyping	19.125		3.5	assay_1618
sample_1619	Phenotyping	15.9375		3.5	assay_1619
sample_162	Phenotyping	24.1111111111111			assay_162
sample_1620	Phenotyping	18.0		7.25	assay_1620
sample_1621	Phenotyping	16.625		9.5	assay_1621
sample_1622	Phenotyping	18.0625		9.5	assay_1622
sample_1623	Phenotyping	23.75		2.0	assay_1623
sample_1624	Phenotyping	15.9375		4.0	assay_1624
sample_1625	Phenotyping	14.0		4.0	assay_1625
sample_1626	Phenotyping	23.625		3.0	assay_1626
sample_1627	Phenotyping	0.175		1.0	assay_1627
sample_1628	Phenotyping	2.55		1.0	assay_1628
sample_1629	Phenotyping	4.375		0.0	assay_1629
sample_163	Phenotyping	17.0666666666667			assay_163
sample_1630	Phenotyping	1.375		1.0	assay_1630
sample_1631	Phenotyping	11.1625		1.0	assay_1631
sample_1632	Phenotyping	16.625		3.5	assay_1632
sample_1633	Phenotyping	2.8125		0.0	assay_1633
sample_1634	Phenotyping	3.7125		0.0	assay_1634
sample_1635	Phenotyping	7.875		11.25	assay_1635
sample_1636	Phenotyping	11.6875		5.25	assay_1636
sample_1637	Phenotyping	7.5625		5.25	assay_1637
sample_1638	Phenotyping	15.0		2.0	assay_1638
sample_1639	Phenotyping	11.375		0.0	assay_1639
sample_164	Phenotyping	10.8611111111111			assay_164
sample_1640	Phenotyping	8.75		0.0	assay_1640
sample_1641	Phenotyping	21.375		2.25	assay_1641
sample_1642	Phenotyping	4.8125		2.25	assay_1642
sample_1643	Phenotyping	2.25		2.25	assay_1643
sample_1644	Phenotyping	5.2		4.5	assay_1644
sample_1645	Phenotyping	6.75		6.25	assay_1645
sample_1646	Phenotyping	17.0		6.25	assay_1646
sample_1647	Phenotyping	16.25		7.0	assay_1647
sample_1648	Phenotyping	6.1875		1.5	assay_1648
sample_1649	Phenotyping	9.625		1.5	assay_1649
sample_165	Phenotyping	13.6888888888889			assay_165
sample_1650	Phenotyping	9.375		1.25	assay_1650
sample_1651	Phenotyping	3.0625		1.25	assay_1651
sample_1652	Phenotyping	6.4		1.25	assay_1652
sample_1653	Phenotyping	5.25		1.5	assay_1653
sample_1654	Phenotyping	3.0		0.5	assay_1654
sample_1655	Phenotyping	5.0		0.5	assay_1655
sample_1656	Phenotyping	7.5		3.5	assay_1656
sample_1657	Phenotyping	4.5		4.0	assay_1657
sample_1658	Phenotyping	8.25		4.0	assay_1658
sample_1659	Phenotyping	13.4		1.75	assay_1659
sample_166	Phenotyping	7.65222222222222			assay_166
sample_1660	Phenotyping	4.0625		1.0	assay_1660
sample_1661	Phenotyping	3.85		1.0	assay_1661
sample_1662	Phenotyping	7.0		0.25	assay_1662
sample_1663	Phenotyping	3.9375		0.5	assay_1663
sample_1664	Phenotyping	13.0		0.5	assay_1664
sample_1665	Phenotyping	5.7		1.0	assay_1665
sample_1666	Phenotyping	2.125		0.5	assay_1666
sample_1667	Phenotyping	3.9		0.5	assay_1667
sample_1668	Phenotyping	4.9		0.0	assay_1668
sample_1669	Phenotyping	2.475		1.5	assay_1669
sample_167	Phenotyping	10.1888888888889			assay_167
sample_1670	Phenotyping	3.45		1.5	assay_1670
sample_1671	Phenotyping	2.55		1.25	assay_1671
sample_1672	Phenotyping	3.75		3.5	assay_1672
sample_1673	Phenotyping	8.225		3.5	assay_1673
sample_1674	Phenotyping	13.0		3.0	assay_1674
sample_1675	Phenotyping	0.2625		1.0	assay_1675
sample_1676	Phenotyping	6.4		1.0	assay_1676
sample_1677	Phenotyping	6.5		3.75	assay_1677
sample_1678	Phenotyping	3.1775		4.5	assay_1678
sample_1679	Phenotyping	4.95		4.5	assay_1679
sample_168	Phenotyping	8.28333333333333			assay_168
sample_1680	Phenotyping	14.35		8.25	assay_1680
sample_1681	Phenotyping	15.75		0.5	assay_1681
sample_1682	Phenotyping	45.3125		0.5	assay_1682
sample_1683	Phenotyping	43.875		0.5	assay_1683
sample_1684	Phenotyping	6.75		5.0	assay_1684
sample_1685	Phenotyping	22.5		5.0	assay_1685
sample_1686	Phenotyping	20.0		3.25	assay_1686
sample_1687	Phenotyping	1.65		1.75	assay_1687
sample_1688	Phenotyping	1.625		1.75	assay_1688
sample_1689	Phenotyping	1.575		1.0	assay_1689
sample_169	Phenotyping	1.65			assay_169
sample_1690	Phenotyping	0.4375		2.75	assay_1690
sample_1691	Phenotyping	0.15		2.75	assay_1691
sample_1692	Phenotyping	4.23		2.5	assay_1692
sample_1693	Phenotyping	2.25		5.75	assay_1693
sample_1694	Phenotyping	4.2		5.75	assay_1694
sample_1695	Phenotyping	9.4		1.25	assay_1695
sample_1696	Phenotyping	3.45		4.25	assay_1696
sample_1697	Phenotyping	11.0		4.25	assay_1697
sample_1698	Phenotyping	12.375		4.5	assay_1698
sample_1699	Phenotyping	0.375		3.5	assay_1699
sample_17	Phenotyping	21.8055555555556			assay_17
sample_170	Phenotyping	2.02666666666667			assay_170
sample_1700	Phenotyping	4.375		3.5	assay_1700
sample_1701	Phenotyping	1.375		2.5	assay_1701
sample_1702	Phenotyping	13.8125		4.5	assay_1702
sample_1703	Phenotyping	9.975		4.5	assay_1703
sample_1704	Phenotyping	12.1875		8.25	assay_1704
sample_1705	Phenotyping	0.7		1.25	assay_1705
sample_1706	Phenotyping	2.4		1.25	assay_1706
sample_1707	Phenotyping	3.5		2.5	assay_1707
sample_1708	Phenotyping	4.3125		8.0	assay_1708
sample_1709	Phenotyping	7.35		8.0	assay_1709
sample_171	Phenotyping	2.95555555555556			assay_171
sample_1710	Phenotyping	6.75		2.25	assay_1710
sample_1711	Phenotyping	3.85		1.25	assay_1711
sample_1712	Phenotyping	3.85		1.25	assay_1712
sample_1713	Phenotyping	1.75		2.75	assay_1713
sample_1714	Phenotyping	6.0		3.5	assay_1714
sample_1715	Phenotyping	13.8125		3.5	assay_1715
sample_1716	Phenotyping	13.125		6.0	assay_1716
sample_1717	Phenotyping	0.175		3.0	assay_1717
sample_1718	Phenotyping	0.625		3.0	assay_1718
sample_1719	Phenotyping	0.11		1.5	assay_1719
sample_172	Phenotyping	7.61944444444444			assay_172
sample_1720	Phenotyping	0.625		7.0	assay_1720
sample_1721	Phenotyping	0.25		7.0	assay_1721
sample_1722	Phenotyping	7.0		2.0	assay_1722
sample_1723	Phenotyping	9.75		3.5	assay_1723
sample_1724	Phenotyping	9.1		3.5	assay_1724
sample_1725	Phenotyping	12.825		2.75	assay_1725
sample_1726	Phenotyping	1.1		6.5	assay_1726
sample_1727	Phenotyping	6.125		6.5	assay_1727
sample_1728	Phenotyping	6.75		4.25	assay_1728
sample_1729	Phenotyping	0.89375		2.25	assay_1729
sample_173	Phenotyping	13.2888888888889			assay_173
sample_1730	Phenotyping	1.6		2.25	assay_1730
sample_1731	Phenotyping	4.725		3.25	assay_1731
sample_1732	Phenotyping	8.25		4.0	assay_1732
sample_1733	Phenotyping	21.375		4.0	assay_1733
sample_1734	Phenotyping	21.375		5.25	assay_1734
sample_1735	Phenotyping	10.6875		1.5	assay_1735
sample_1736	Phenotyping	7.875		1.5	assay_1736
sample_1737	Phenotyping	6.0125		1.75	assay_1737
sample_1738	Phenotyping	5.1		3.5	assay_1738
sample_1739	Phenotyping	13.8125		3.5	assay_1739
sample_174	Phenotyping	9.5			assay_174
sample_1740	Phenotyping	5.25		3.5	assay_1740
sample_1741	Phenotyping	0.5		4.5	assay_1741
sample_1742	Phenotyping	0.5		4.5	assay_1742
sample_1743	Phenotyping	7.35		4.0	assay_1743
sample_1744	Phenotyping	15.75		6.25	assay_1744
sample_1745	Phenotyping	31.625		6.25	assay_1745
sample_1746	Phenotyping	33.0		2.25	assay_1746
sample_1747	Phenotyping	7.05		4.25	assay_1747
sample_1748	Phenotyping	1.575		4.25	assay_1748
sample_1749	Phenotyping	7.35		2.25	assay_1749
sample_175	Phenotyping	22.6666666666667			assay_175
sample_1750	Phenotyping	4.05		2.25	assay_1750
sample_1751	Phenotyping	8.55		2.25	assay_1751
sample_1752	Phenotyping	4.5		6.5	assay_1752
sample_1753	Phenotyping	4.025		2.75	assay_1753
sample_1754	Phenotyping	4.6875		2.75	assay_1754
sample_1755	Phenotyping	7.125		3.25	assay_1755
sample_1756	Phenotyping	0.0375		0.75	assay_1756
sample_1757	Phenotyping	0.0		0.75	assay_1757
sample_1758	Phenotyping	0.01875		1.75	assay_1758
sample_1759	Phenotyping	0.7875		10.75	assay_1759
sample_176	Phenotyping	34.0277777777778			assay_176
sample_1760	Phenotyping	1.75		10.75	assay_1760
sample_1761	Phenotyping	3.0		4.75	assay_1761
sample_1762	Phenotyping	0.225		5.0	assay_1762
sample_1763	Phenotyping	2.5		5.0	assay_1763
sample_1764	Phenotyping	1.925		2.0	assay_1764
sample_1765	Phenotyping	9.375		13.5	assay_1765
sample_1766	Phenotyping	11.0		13.5	assay_1766
sample_1767	Phenotyping	9.75		15.0	assay_1767
sample_1768	Phenotyping	11.875		1.5	assay_1768
sample_1769	Phenotyping	4.2		1.5	assay_1769
sample_177	Phenotyping	29.2777777777778			assay_177
sample_1770	Phenotyping	13.125		1.5	assay_1770
sample_1771	Phenotyping	0.2625		8.25	assay_1771
sample_1772	Phenotyping	2.2		8.25	assay_1772
sample_1773	Phenotyping	1.8		13.25	assay_1773
sample_1774	Phenotyping	0.04375		1.75	assay_1774
sample_1775	Phenotyping	1.6875		1.75	assay_1775
sample_1776	Phenotyping	0.0625		3.5	assay_1776
sample_1777	Phenotyping	0.63		3.0	assay_1777
sample_1778	Phenotyping	2.025		3.0	assay_1778
sample_1779	Phenotyping	4.2		2.75	assay_1779
sample_178	Phenotyping	7.82222222222222			assay_178
sample_1780	Phenotyping	1.625		3.5	assay_1780
sample_1781	Phenotyping	0.45		3.5	assay_1781
sample_1782	Phenotyping	1.8		1.5	assay_1782
sample_1783	Phenotyping	0.625		6.25	assay_1783
sample_1784	Phenotyping	4.125		6.25	assay_1784
sample_1785	Phenotyping	8.325		9.0	assay_1785
sample_1786	Phenotyping	5.2		6.5	assay_1786
sample_1787	Phenotyping	9.1		6.5	assay_1787
sample_1788	Phenotyping	12.375		0.0	assay_1788
sample_1789	Phenotyping	8.4375		4.5	assay_1789
sample_179	Phenotyping	3.87222222222222			assay_179
sample_1790	Phenotyping	6.75		4.5	assay_1790
sample_1791	Phenotyping	12.25		9.75	assay_1791
sample_1792	Phenotyping	0.04375		5.75	assay_1792
sample_1793	Phenotyping	1.2		5.75	assay_1793
sample_1794	Phenotyping	5.6		4.5	assay_1794
sample_1795	Phenotyping	0.6875		1.75	assay_1795
sample_1796	Phenotyping	9.4		1.75	assay_1796
sample_1797	Phenotyping	4.9		4.0	assay_1797
sample_1798	Phenotyping	0.00625		3.0	assay_1798
sample_1799	Phenotyping	0.4375		3.0	assay_1799
sample_18	Phenotyping	41.1111111111111			assay_18
sample_180	Phenotyping	4.8			assay_180
sample_1800	Phenotyping	1.8		1.25	assay_1800
sample_1801	Phenotyping	4.9		0.5	assay_1801
sample_1802	Phenotyping	0.01875		0.5	assay_1802
sample_1803	Phenotyping	1.2		2.25	assay_1803
sample_1804	Phenotyping	2.3		2.25	assay_1804
sample_1805	Phenotyping	2.585		2.25	assay_1805
sample_1806	Phenotyping	2.0		1.75	assay_1806
sample_1807	Phenotyping	11.25		4.0	assay_1807
sample_1808	Phenotyping	16.0		4.0	assay_1808
sample_1809	Phenotyping	24.9375		5.5	assay_1809
sample_181	Phenotyping	7.41			assay_181
sample_1810	Phenotyping	13.125		8.25	assay_1810
sample_1811	Phenotyping	10.5		8.25	assay_1811
sample_1812	Phenotyping	14.875		4.5	assay_1812
sample_1813	Phenotyping	2.9		2.25	assay_1813
sample_1814	Phenotyping	3.0375		2.25	assay_1814
sample_1815	Phenotyping	12.1875		1.5	assay_1815
sample_1816	Phenotyping	0.0375		1.75	assay_1816
sample_1817	Phenotyping	0.3125		1.75	assay_1817
sample_1818	Phenotyping	1.05		1.25	assay_1818
sample_1819	Phenotyping	0.1125		2.75	assay_1819
sample_182	Phenotyping	12.24			assay_182
sample_1820	Phenotyping	0.5		2.75	assay_1820
sample_1821	Phenotyping	0.3		2.5	assay_1821
sample_1822	Phenotyping	10.3125		7.5	assay_1822
sample_1823	Phenotyping	3.45		7.5	assay_1823
sample_1824	Phenotyping	6.25		4.0	assay_1824
sample_1825	Phenotyping	0.0375		4.0	assay_1825
sample_1826	Phenotyping	5.0625		4.0	assay_1826
sample_1827	Phenotyping	3.7125		2.25	assay_1827
sample_1828	Phenotyping	3.45		3.0	assay_1828
sample_1829	Phenotyping	0.64		3.0	assay_1829
sample_183	Phenotyping	18.45			assay_183
sample_1830	Phenotyping	3.0		0.5	assay_1830
sample_1831	Phenotyping	4.8125		5.75	assay_1831
sample_1832	Phenotyping	4.725		5.75	assay_1832
sample_1833	Phenotyping	15.9375		4.5	assay_1833
sample_1834	Phenotyping	1.96875		3.0	assay_1834
sample_1835	Phenotyping	3.25		3.0	assay_1835
sample_1836	Phenotyping	2.405		6.5	assay_1836
sample_1837	Phenotyping	0.0		1.5	assay_1837
sample_1838	Phenotyping	0.0		1.5	assay_1838
sample_1839	Phenotyping	0.00875		1.25	assay_1839
sample_184	Phenotyping	18.9266666666667			assay_184
sample_1840	Phenotyping	2.025		0.25	assay_1840
sample_1841	Phenotyping	1.5		0.25	assay_1841
sample_1842	Phenotyping	3.7125		4.25	assay_1842
sample_1843	Phenotyping	1.5375		3.5	assay_1843
sample_1844	Phenotyping	2.475		3.5	assay_1844
sample_1845	Phenotyping	10.3125		1.75	assay_1845
sample_1846	Phenotyping	0.075		1.75	assay_1846
sample_1847	Phenotyping	0.39375		1.75	assay_1847
sample_1848	Phenotyping	0.00625		4.25	assay_1848
