Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Genus]	Characteristics[Species]	Characteristics[Observation Unit Type]	Characteristics[Variety Name]	Characteristics[Variety Database 1]	Characteristics[Variety Database 2]	Characteristics[Biological Material Latitude]	Characteristics[Biological Material Longitude]	Characteristics[Original Coding]	Protocol REF	Sample Name	Factor Value[year]	Factor Value[loc]	Factor Value[rep]
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	52.1	11	GW0097	Phenotyping	sample_2414	2010	AHL	2
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	54.8333333333333	8.15	GW0097	Phenotyping	sample_1213	2009	CEC	1
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	52.1	11	GW0097	Phenotyping	sample_2413	2010	AHL	1
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	52.1	11	GW0097	Phenotyping	sample_13	2009	AHL	1
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	52.1	11	GW0097	Phenotyping	sample_2415	2010	AHL	3
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	52.1	11	GW0097	Phenotyping	sample_14	2009	AHL	2
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	54.8333333333333	8.15	GW0097	Phenotyping	sample_4814	2010	CEC	2
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	52.1	11	GW0097	Phenotyping	sample_15	2009	AHL	3
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	51.15	9.83333333333333	GW0097	Phenotyping	sample_3613	2010	BOD	1
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	52.3333333333333	10.3333333333333	GW0097	Phenotyping	sample_6013	2010	LAF	1
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	52.3333333333333	10.3333333333333	GW0097	Phenotyping	sample_6015	2010	LAF	3
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	52.3333333333333	10.3333333333333	GW0097	Phenotyping	sample_6014	2010	LAF	2
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	51.15	9.83333333333333	GW0097	Phenotyping	sample_3615	2010	BOD	3
genotype_102	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Zobel	http://wheatpedigree.net/sort/show/86321	https://www.proplanta.de/Pflanzenbauberater/Sorten/Zobel-Winterweichweizen_sks_3318WW1.html	51.15	9.83333333333333	GW0097	Phenotyping	sample_3614	2010	BOD	2
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	54.8333333333333	8.15	GW0098	Phenotyping	sample_4817	2010	CEC	2
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	54.8333333333333	8.15	GW0098	Phenotyping	sample_4816	2010	CEC	1
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	54.8333333333333	8.15	GW0098	Phenotyping	sample_1218	2009	CEC	3
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	54.8333333333333	8.15	GW0098	Phenotyping	sample_4818	2010	CEC	3
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	52.3333333333333	10.3333333333333	GW0098	Phenotyping	sample_6018	2010	LAF	3
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	52.3333333333333	10.3333333333333	GW0098	Phenotyping	sample_6016	2010	LAF	1
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	51.15	9.83333333333333	GW0098	Phenotyping	sample_3617	2010	BOD	2
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	51.15	9.83333333333333	GW0098	Phenotyping	sample_3618	2010	BOD	3
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	52.1	11	GW0098	Phenotyping	sample_2417	2010	AHL	2
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	54.8333333333333	8.15	GW0098	Phenotyping	sample_1217	2009	CEC	2
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	52.1	11	GW0098	Phenotyping	sample_18	2009	AHL	3
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	52.1	11	GW0098	Phenotyping	sample_2416	2010	AHL	1
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	52.1	11	GW0098	Phenotyping	sample_17	2009	AHL	2
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	52.1	11	GW0098	Phenotyping	sample_16	2009	AHL	1
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	52.1	11	GW0098	Phenotyping	sample_2418	2010	AHL	3
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	52.3333333333333	10.3333333333333	GW0098	Phenotyping	sample_6017	2010	LAF	2
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	51.15	9.83333333333333	GW0098	Phenotyping	sample_3616	2010	BOD	1
genotype_103	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cliff	http://wheatpedigree.net/sort/show/113773	NA	54.8333333333333	8.15	GW0098	Phenotyping	sample_1216	2009	CEC	1
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	52.3333333333333	10.3333333333333	GW0099	Phenotyping	sample_6020	2010	LAF	2
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	52.3333333333333	10.3333333333333	GW0099	Phenotyping	sample_6021	2010	LAF	3
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	51.15	9.83333333333333	GW0099	Phenotyping	sample_3619	2010	BOD	1
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	52.1	11	GW0099	Phenotyping	sample_20	2009	AHL	2
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	52.1	11	GW0099	Phenotyping	sample_2420	2010	AHL	2
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	52.1	11	GW0099	Phenotyping	sample_2421	2010	AHL	3
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	52.1	11	GW0099	Phenotyping	sample_21	2009	AHL	3
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	52.1	11	GW0099	Phenotyping	sample_19	2009	AHL	1
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	51.15	9.83333333333333	GW0099	Phenotyping	sample_3620	2010	BOD	2
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	51.15	9.83333333333333	GW0099	Phenotyping	sample_3621	2010	BOD	3
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	52.1	11	GW0099	Phenotyping	sample_2419	2010	AHL	1
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	54.8333333333333	8.15	GW0099	Phenotyping	sample_1220	2009	CEC	2
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	54.8333333333333	8.15	GW0099	Phenotyping	sample_4820	2010	CEC	2
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	54.8333333333333	8.15	GW0099	Phenotyping	sample_1219	2009	CEC	1
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	54.8333333333333	8.15	GW0099	Phenotyping	sample_4819	2010	CEC	1
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	54.8333333333333	8.15	GW0099	Phenotyping	sample_4821	2010	CEC	3
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	54.8333333333333	8.15	GW0099	Phenotyping	sample_1221	2009	CEC	3
genotype_104	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Dream	http://wheatpedigree.net/sort/show/79325	https://www.proplanta.de/Pflanzenbauberater/Sorten/Dream-Winterweichweizen_sks_2467WW1.html	52.3333333333333	10.3333333333333	GW0099	Phenotyping	sample_6019	2010	LAF	1
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	52.1	11	GW0100	Phenotyping	sample_2422	2010	AHL	1
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	52.1	11	GW0100	Phenotyping	sample_24	2009	AHL	3
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	52.1	11	GW0100	Phenotyping	sample_2423	2010	AHL	2
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	52.3333333333333	10.3333333333333	GW0100	Phenotyping	sample_6023	2010	LAF	2
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	52.3333333333333	10.3333333333333	GW0100	Phenotyping	sample_6024	2010	LAF	3
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	52.1	11	GW0100	Phenotyping	sample_2424	2010	AHL	3
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	51.15	9.83333333333333	GW0100	Phenotyping	sample_3624	2010	BOD	3
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	51.15	9.83333333333333	GW0100	Phenotyping	sample_3622	2010	BOD	1
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	51.15	9.83333333333333	GW0100	Phenotyping	sample_3623	2010	BOD	2
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	52.3333333333333	10.3333333333333	GW0100	Phenotyping	sample_6022	2010	LAF	1
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	52.1	11	GW0100	Phenotyping	sample_22	2009	AHL	1
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	52.1	11	GW0100	Phenotyping	sample_23	2009	AHL	2
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	54.8333333333333	8.15	GW0100	Phenotyping	sample_4822	2010	CEC	1
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	54.8333333333333	8.15	GW0100	Phenotyping	sample_1222	2009	CEC	1
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	54.8333333333333	8.15	GW0100	Phenotyping	sample_4823	2010	CEC	2
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	54.8333333333333	8.15	GW0100	Phenotyping	sample_1223	2009	CEC	2
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	54.8333333333333	8.15	GW0100	Phenotyping	sample_1224	2009	CEC	3
genotype_105	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Florett	http://wheatpedigree.net/sort/show/85136	NA	54.8333333333333	8.15	GW0100	Phenotyping	sample_4824	2010	CEC	3
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	52.3333333333333	10.3333333333333	GW0101	Phenotyping	sample_6027	2010	LAF	3
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	51.15	9.83333333333333	GW0101	Phenotyping	sample_3626	2010	BOD	2
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	52.3333333333333	10.3333333333333	GW0101	Phenotyping	sample_6026	2010	LAF	2
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	51.15	9.83333333333333	GW0101	Phenotyping	sample_3627	2010	BOD	3
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	52.1	11	GW0101	Phenotyping	sample_25	2009	AHL	1
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	54.8333333333333	8.15	GW0101	Phenotyping	sample_1226	2009	CEC	2
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	52.1	11	GW0101	Phenotyping	sample_2425	2010	AHL	1
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	52.1	11	GW0101	Phenotyping	sample_26	2009	AHL	2
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	52.1	11	GW0101	Phenotyping	sample_2426	2010	AHL	2
genotype_106	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	History	http://wheatpedigree.net/sort/show/79362	https://www.proplanta.de/Pflanzenbauberater/Sorten/History-Winterweichweizen_sks_2600WW1.html	52.1	11	GW0101	Phenotyping	sample_2427	2010	AHL	3
